, sample_no, plate_id, Eta.V_ave, Sn.PM.Loading, Fe.PM.Loading, Co.PM.Loading, Ta.PM.Loading, Mn.PM.Loading, Cu.PM.Loading
2029, 2063, 3860, 0.499075, 0, 0, 0.1, 0.5, 0.2, 0.2
2030, 2064, 3860, 0.460391, 0, 0.4, 0.2, 0.1, 0, 0.3
2031, 2065, 3860, 0.414814, 0.1, 0.2, 0.2, 0, 0, 0.5
2032, 2066, 3860, 0.413557, 0, 0.4, 0.1, 0, 0.2, 0.3
2033, 2067, 3860, 0.611406, 0.3, 0, 0, 0.5, 0, 0.2
2034, 2068, 3860, 0.499537, 0.2, 0, 0, 0, 0.5, 0.3
2035, 2069, 3860, 0.48851, 0.1, 0, 0.1, 0.1, 0.7, 0
2036, 2070, 3860, 0.408472, 0, 0, 0.7, 0.1, 0.1, 0.1
2037, 2071, 3860, 0.457604, 0, 0.2, 0.3, 0.1, 0, 0.4
2038, 2072, 3860, 0.460986, 0, 0.3, 0.3, 0.1, 0, 0.3
2039, 2073, 3860, 0.446104, 0, 0.6, 0.3, 0.1, 0, 0
2040, 2074, 3860, 0.50606, 0, 0.4, 0, 0.2, 0.4, 0
2041, 2075, 3860, 0.572371, 0.4, 0, 0, 0.2, 0.3, 0.1
2042, 2076, 3860, 0.423244, 0, 0.5, 0.2, 0, 0.1, 0.2
2043, 2077, 3860, 0.449646, 0, 0, 0.4, 0.6, 0, 0
2044, 2078, 3860, 0.455132, 0, 0, 0.3, 0.6, 0.1, 0
2045, 2079, 3860, 0.493452, 0, 0.3, 0, 0.1, 0.2, 0.4
2046, 2080, 3860, 0.569685, 0.5, 0.1, 0, 0.3, 0.1, 0
2047, 2081, 3860, 0.446626, 0, 0, 0.4, 0, 0.3, 0.3
2048, 2082, 3860, 0.623415, 0.6, 0, 0, 0.4, 0, 0
2049, 2083, 3860, 0.423416, 0, 0.1, 0.2, 0, 0.7, 0
2050, 2084, 3860, 0.440582, 0, 0.1, 0.3, 0.5, 0.1, 0
2051, 2085, 3860, 0.474053, 0.1, 0.1, 0.1, 0, 0.7, 0
2052, 2086, 3860, 0.477278, 0.2, 0, 0.2, 0.5, 0, 0.1
2053, 2087, 3860, 0.471032, 0.1, 0.3, 0, 0, 0.6, 0
2054, 2088, 3860, 0.465398, 0, 0, 0, 0, 0.5, 0.5
2055, 2089, 3860, 0.476186, 0.1, 0.3, 0, 0, 0.5, 0.1
2056, 2090, 3860, 0.416891, 0, 0.3, 0.1, 0, 0.4, 0.2
2057, 2091, 3860, 0.577292, 0, 0.1, 0, 0.8, 0, 0.1
2058, 2092, 3860, 0.493847, 0.3, 0.5, 0, 0, 0.1, 0.1
2059, 2093, 3860, 0.441531, 0.1, 0, 0.2, 0, 0.4, 0.3
2060, 2094, 3860, 0.442505, 0.2, 0, 0.4, 0.3, 0.1, 0
2061, 2095, 3860, 0.462792, 0.1, 0, 0.5, 0, 0.4, 0
2062, 2096, 3860, 0.428732, 0, 0, 0.4, 0, 0.6, 0
2063, 2097, 3860, 0.586219, 0.1, 0, 0, 0.2, 0.3, 0.4
2064, 2098, 3860, 0.437068, 0, 0.2, 0.3, 0.3, 0.2, 0
2065, 2099, 3860, 0.547534, 0.3, 0.1, 0, 0.3, 0.3, 0
2066, 2100, 3860, 0.561323, 0, 0, 0, 0.7, 0.3, 0
2067, 2101, 3860, 0.589826, 0.3, 0.1, 0, 0.5, 0, 0.1
2068, 2102, 3860, 0.492096, 0.4, 0.5, 0, 0, 0, 0.1
2069, 2103, 3860, 0.434547, 0, 0.2, 0.5, 0.2, 0.1, 0
2070, 2104, 3860, 0.434948, 0, 0.1, 0.6, 0.3, 0, 0
2071, 2105, 3860, 0.428219, 0, 0.2, 0.1, 0, 0.2, 0.5
2072, 2106, 3860, 0.426527, 0.2, 0, 0.3, 0, 0.1, 0.4
2073, 2107, 3860, 0.448464, 0.1, 0.1, 0.2, 0, 0.6, 0
2074, 2108, 3860, 0.482609, 0, 0, 0.3, 0, 0.2, 0.5
2075, 2109, 3860, 0.418214, 0, 0.1, 0.6, 0, 0.3, 0
2076, 2110, 3860, 0.545683, 0.6, 0.2, 0, 0.1, 0.1, 0
2077, 2111, 3860, 0.506366, 0, 0.5, 0, 0.2, 0.1, 0.2
2078, 2112, 3860, 0.462023, 0, 0, 0.2, 0.3, 0.1, 0.4
2079, 2135, 3860, 0.515422, 0.3, 0.3, 0, 0.1, 0, 0.3
2080, 2136, 3860, 0.410379, 0, 0, 0.8, 0.1, 0, 0.1
2081, 2137, 3860, 0.486185, 0.4, 0, 0.1, 0.5, 0, 0
2082, 2138, 3860, 0.507006, 0, 0, 0.1, 0.8, 0, 0.1
2083, 2139, 3860, 0.61736, 0.3, 0, 0, 0.4, 0.1, 0.2
2084, 2140, 3860, 0.416119, 0, 0.1, 0.2, 0, 0, 0.7
2085, 2141, 3860, 0.477119, 0.4, 0.1, 0.1, 0.4, 0, 0
2086, 2142, 3860, 0.576414, 0, 0, 0, 0.4, 0.2, 0.4
2087, 2143, 3860, 0.444341, 0.5, 0.3, 0.1, 0, 0.1, 0
2088, 2144, 3860, 0.423511, 0, 0.2, 0.5, 0, 0.2, 0.1
2089, 2145, 3860, 0.451153, 0, 0.6, 0.3, 0, 0, 0.1
2090, 2146, 3860, 0.408346, 0, 0, 0.1, 0, 0.6, 0.3
2091, 2147, 3860, 0.503072, 0.2, 0.5, 0, 0.2, 0.1, 0
2092, 2148, 3860, 0.475756, 0.1, 0.1, 0, 0, 0.7, 0.1
2093, 2149, 3860, 0.409222, 0.4, 0.1, 0.3, 0, 0.2, 0
2094, 2150, 3860, 0.43506, 0.2, 0.1, 0.2, 0, 0.5, 0
2095, 2151, 3860, 0.446201, 0, 0.1, 0.3, 0.6, 0, 0
2096, 2152, 3860, 0.464533, 0, 0.4, 0.2, 0.4, 0, 0
2097, 2153, 3860, 0.481307, 0, 0.8, 0, 0.1, 0.1, 0
2098, 2154, 3860, 0.445772, 0, 0.2, 0.3, 0.3, 0, 0.2
2099, 2155, 3860, 0.409112, 0, 0, 0.7, 0, 0.2, 0.1
2100, 2156, 3860, 0.390419, 0, 0.2, 0.7, 0, 0, 0.1
2101, 2157, 3860, 0.53866, 0.3, 0.1, 0, 0.2, 0.4, 0
2102, 2158, 3860, 0.408389, 0.3, 0, 0.3, 0, 0.2, 0.2
2103, 2159, 3860, 0.554232, 0, 0, 0, 0.2, 0.5, 0.3
2104, 2160, 3860, 0.398937, 0.3, 0.2, 0.3, 0.2, 0, 0
2105, 2161, 3860, 0.476148, 0, 0, 0.2, 0.5, 0.1, 0.2
2106, 2162, 3860, 0.435172, 0.5, 0, 0.2, 0, 0.1, 0.2
2107, 2163, 3860, 0.433902, 0.3, 0, 0.6, 0.1, 0, 0
2108, 2164, 3860, 0.425038, 0.1, 0.1, 0.8, 0, 0, 0
2109, 2165, 3860, 0.439808, 0, 0, 0.3, 0.3, 0.3, 0.1
2110, 2166, 3860, 0.530722, 0, 0.4, 0, 0.4, 0, 0.2
2111, 2167, 3860, 0.382571, 0.3, 0.2, 0.2, 0, 0, 0.3
2112, 2168, 3860, 0.430051, 0, 0, 0.4, 0.4, 0.2, 0
2113, 2169, 3860, 0.562513, 0, 0.1, 0, 0.4, 0.3, 0.2
2114, 2170, 3860, 0.553514, 0.1, 0.2, 0, 0.4, 0, 0.3
2115, 2171, 3860, 0.42569, 0.3, 0.1, 0.2, 0, 0.4, 0
2116, 2172, 3860, 0.434277, 0.4, 0.2, 0.1, 0, 0.3, 0
2117, 2173, 3860, 0.470087, 0, 0.5, 0.1, 0.3, 0, 0.1
2118, 2174, 3860, 0.434855, 0.7, 0.1, 0.2, 0, 0, 0
2119, 2175, 3860, 0.627835, 0.4, 0, 0, 0, 0.3, 0.3
2120, 2176, 3860, 0.441689, 0, 0, 0.7, 0.2, 0.1, 0
