, sample_no, plate_id, Eta.V_ave, Sn.PM.Loading, Sb.PM.Loading, Co.PM.Loading, Ca.PM.Loading, Ni.PM.Loading, Mn.PM.Loading
2029, 2063, 4098, 0.457425, 0, 0, 0.1, 0.5, 0.2, 0.2
2030, 2064, 4098, 0.457456, 0, 0.4, 0.2, 0.1, 0, 0.3
2031, 2065, 4098, 0.459167, 0.1, 0.2, 0.2, 0, 0, 0.5
2032, 2066, 4098, 0.466272, 0, 0.4, 0.1, 0, 0.2, 0.3
2033, 2067, 4098, 0.491314, 0.3, 0, 0, 0.5, 0, 0.2
2034, 2068, 4098, 0.416988, 0.2, 0, 0, 0, 0.5, 0.3
2035, 2069, 4098, 0.411321, 0.1, 0, 0.1, 0.1, 0.7, 0
2036, 2070, 4098, 0.453367, 0, 0, 0.7, 0.1, 0.1, 0.1
2037, 2071, 4098, 0.454532, 0, 0.2, 0.3, 0.1, 0, 0.4
2038, 2072, 4098, 0.463535, 0, 0.3, 0.3, 0.1, 0, 0.3
2039, 2073, 4098, 0.462736, 0, 0.6, 0.3, 0.1, 0, 0
2040, 2074, 4098, 0.480441, 0, 0.4, 0, 0.2, 0.4, 0
2041, 2075, 4098, 0.469361, 0.4, 0, 0, 0.2, 0.3, 0.1
2042, 2076, 4098, 0.457922, 0, 0.5, 0.2, 0, 0.1, 0.2
2043, 2077, 4098, 0.464089, 0, 0, 0.4, 0.6, 0, 0
2044, 2078, 4098, 0.459375, 0, 0, 0.3, 0.6, 0.1, 0
2045, 2079, 4098, 0.52152, 0, 0.3, 0, 0.1, 0.2, 0.4
2046, 2080, 4098, 0.453447, 0.5, 0.1, 0, 0.3, 0.1, 0
2047, 2081, 4098, 0.46334, 0, 0, 0.4, 0, 0.3, 0.3
2048, 2082, 4098, 0.465318, 0.6, 0, 0, 0.4, 0, 0
2049, 2083, 4098, 0.431572, 0, 0.1, 0.2, 0, 0.7, 0
2050, 2084, 4098, 0.448101, 0, 0.1, 0.3, 0.5, 0.1, 0
2051, 2085, 4098, 0.429948, 0.1, 0.1, 0.1, 0, 0.7, 0
2052, 2086, 4098, 0.439232, 0.2, 0, 0.2, 0.5, 0, 0.1
2053, 2087, 4098, 0.470145, 0.1, 0.3, 0, 0, 0.6, 0
2054, 2088, 4098, 0.465182, 0, 0, 0, 0, 0.5, 0.5
2055, 2089, 4098, 0.491364, 0.1, 0.3, 0, 0, 0.5, 0.1
2056, 2090, 4098, 0.441626, 0, 0.3, 0.1, 0, 0.4, 0.2
2057, 2091, 4098, 0.485267, 0, 0.1, 0, 0.8, 0, 0.1
2058, 2092, 4098, 0.501098, 0.3, 0.5, 0, 0, 0.1, 0.1
2059, 2093, 4098, 0.409715, 0.1, 0, 0.2, 0, 0.4, 0.3
2060, 2094, 4098, 0.420154, 0.2, 0, 0.4, 0.3, 0.1, 0
2061, 2095, 4098, 0.423405, 0.1, 0, 0.5, 0, 0.4, 0
2062, 2096, 4098, 0.439232, 0, 0, 0.4, 0, 0.6, 0
2063, 2097, 4098, 0.457448, 0.1, 0, 0, 0.2, 0.3, 0.4
2064, 2098, 4098, 0.46078, 0, 0.2, 0.3, 0.3, 0.2, 0
2065, 2099, 4098, 0.443971, 0.3, 0.1, 0, 0.3, 0.3, 0
2066, 2100, 4098, 0.45882, 0, 0, 0, 0.7, 0.3, 0
2067, 2101, 4098, 0.49987, 0.3, 0.1, 0, 0.5, 0, 0.1
2068, 2102, 4098, 0.541521, 0.4, 0.5, 0, 0, 0, 0.1
2069, 2103, 4098, 0.472747, 0, 0.2, 0.5, 0.2, 0.1, 0
2070, 2104, 4098, 0.455918, 0, 0.1, 0.6, 0.3, 0, 0
2071, 2105, 4098, 0.455508, 0, 0.2, 0.1, 0, 0.2, 0.5
2072, 2106, 4098, 0.442325, 0.2, 0, 0.3, 0, 0.1, 0.4
2073, 2107, 4098, 0.416322, 0.1, 0.1, 0.2, 0, 0.6, 0
2074, 2108, 4098, 0.437671, 0, 0, 0.3, 0, 0.2, 0.5
2075, 2109, 4098, 0.433564, 0, 0.1, 0.6, 0, 0.3, 0
2076, 2110, 4098, 0.533955, 0.6, 0.2, 0, 0.1, 0.1, 0
2077, 2111, 4098, 0.554439, 0, 0.5, 0, 0.2, 0.1, 0.2
2078, 2112, 4098, 0.469653, 0, 0, 0.2, 0.3, 0.1, 0.4
2079, 2135, 4098, 0.576658, 0.3, 0.3, 0, 0.1, 0, 0.3
2080, 2136, 4098, 0.464458, 0, 0, 0.8, 0.1, 0, 0.1
2081, 2137, 4098, 0.471964, 0.4, 0, 0.1, 0.5, 0, 0
2082, 2138, 4098, 0.47648, 0, 0, 0.1, 0.8, 0, 0.1
2083, 2139, 4098, 0.539995, 0.3, 0, 0, 0.4, 0.1, 0.2
2084, 2140, 4098, 0.484792, 0, 0.1, 0.2, 0, 0, 0.7
2085, 2141, 4098, 0.499917, 0.4, 0.1, 0.1, 0.4, 0, 0
2086, 2142, 4098, 0.508781, 0, 0, 0, 0.4, 0.2, 0.4
2087, 2143, 4098, 0.509331, 0.5, 0.3, 0.1, 0, 0.1, 0
2088, 2144, 4098, 0.43353, 0, 0.2, 0.5, 0, 0.2, 0.1
2089, 2145, 4098, 0.480151, 0, 0.6, 0.3, 0, 0, 0.1
2090, 2146, 4098, 0.45145, 0, 0, 0.1, 0, 0.6, 0.3
2091, 2147, 4098, 0.555645, 0.2, 0.5, 0, 0.2, 0.1, 0
2092, 2148, 4098, 0.450995, 0.1, 0.1, 0, 0, 0.7, 0.1
2093, 2149, 4098, 0.443396, 0.4, 0.1, 0.3, 0, 0.2, 0
2094, 2150, 4098, 0.425796, 0.2, 0.1, 0.2, 0, 0.5, 0
2095, 2151, 4098, 0.468556, 0, 0.1, 0.3, 0.6, 0, 0
2096, 2152, 4098, 0.506528, 0, 0.4, 0.2, 0.4, 0, 0
2097, 2153, 4098, 0.565365, 0, 0.8, 0, 0.1, 0.1, 0
2098, 2154, 4098, 0.491106, 0, 0.2, 0.3, 0.3, 0, 0.2
2099, 2155, 4098, 0.447769, 0, 0, 0.7, 0, 0.2, 0.1
2100, 2156, 4098, 0.462021, 0, 0.2, 0.7, 0, 0, 0.1
2101, 2157, 4098, 0.486585, 0.3, 0.1, 0, 0.2, 0.4, 0
2102, 2158, 4098, 0.413581, 0.3, 0, 0.3, 0, 0.2, 0.2
2103, 2159, 4098, 0.456571, 0, 0, 0, 0.2, 0.5, 0.3
2104, 2160, 4098, 0.469168, 0.3, 0.2, 0.3, 0.2, 0, 0
2105, 2161, 4098, 0.455794, 0, 0, 0.2, 0.5, 0.1, 0.2
2106, 2162, 4098, 0.447593, 0.5, 0, 0.2, 0, 0.1, 0.2
2107, 2163, 4098, 0.424773, 0.3, 0, 0.6, 0.1, 0, 0
2108, 2164, 4098, 0.455268, 0.1, 0.1, 0.8, 0, 0, 0
2109, 2165, 4098, 0.456079, 0, 0, 0.3, 0.3, 0.3, 0.1
2110, 2166, 4098, 0.564113, 0, 0.4, 0, 0.4, 0, 0.2
2111, 2167, 4098, 0.4678, 0.3, 0.2, 0.2, 0, 0, 0.3
2112, 2168, 4098, 0.438803, 0, 0, 0.4, 0.4, 0.2, 0
2113, 2169, 4098, 0.522693, 0, 0.1, 0, 0.4, 0.3, 0.2
2114, 2170, 4098, 0.545722, 0.1, 0.2, 0, 0.4, 0, 0.3
2115, 2171, 4098, 0.438094, 0.3, 0.1, 0.2, 0, 0.4, 0
2116, 2172, 4098, 0.506455, 0.4, 0.2, 0.1, 0, 0.3, 0
2117, 2173, 4098, 0.514779, 0, 0.5, 0.1, 0.3, 0, 0.1
2118, 2174, 4098, 0.498199, 0.7, 0.1, 0.2, 0, 0, 0
2119, 2175, 4098, 0.492326, 0.4, 0, 0, 0, 0.3, 0.3
2120, 2176, 4098, 0.4428, 0, 0, 0.7, 0.2, 0.1, 0
